model,spec,task,id,er,exact,token_index,region,cat,text,sal,sal_norm,attn,attn_norm
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,615,trace,other_word, glucose,2.4e-05,0.0252,0.00019,0.0101
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,616,trace,other_word, part,2e-06,0.0018,2.9e-05,0.0016
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,617,trace,punct, is,6e-06,0.0068,1.6e-05,0.0009
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,618,trace,other_word, attached,1e-06,0.0016,4.4e-05,0.0023
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,619,trace,punct, to,2e-06,0.0016,3.9e-05,0.0021
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,620,trace,other_word, this,1e-05,0.0103,6.8e-05,0.0036
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,621,trace,other_word, sulf,2e-06,0.0019,8.4e-05,0.0045
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,622,trace,FG_word,on,2e-06,0.0018,1.9e-05,0.001
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,623,trace,other_word,ated,3e-06,0.0027,2.9e-05,0.0015
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,624,trace,other_word, carbon,6e-06,0.0067,9.6e-05,0.0051
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,625,trace,punct,.,7e-06,0.0075,0.000132,0.007
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,626,trace,other_word, The,8e-06,0.0086,5.8e-05,0.0031
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,627,trace,other_word, glucose,2.1e-05,0.0224,0.00018,0.0096
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,628,trace,other_word, moi,4e-06,0.0043,4.1e-05,0.0022
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,629,trace,other_word,ety,2e-06,0.002,2.3e-05,0.0012
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,630,trace,other_word, has,7e-06,0.0073,4.9e-05,0.0026
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,631,trace,other_word, multiple,1.2e-05,0.013,6.7e-05,0.0036
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,632,trace,other_word, hydro,2e-06,0.0024,2.8e-05,0.0015
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,633,trace,FG_word,x,6e-06,0.0061,8.5e-05,0.0045
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,634,trace,FG_word,yl,1e-06,0.0007,7.7e-05,0.0041
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,635,trace,other_word, groups,1e-05,0.0102,6.9e-05,0.0037
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,636,trace,other_word, and,3e-06,0.0035,5.8e-05,0.0031
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,637,trace,punct, a,4e-06,0.0043,8.6e-05,0.0046
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,638,trace,other_word, specific,0.0,0.0001,3.4e-05,0.0018
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,639,trace,other_word, stereo,1e-06,0.0011,0.000102,0.0054
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,640,trace,other_word,chemistry,9e-06,0.0095,4e-05,0.0021
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,641,trace,punct,.,1e-06,0.0008,0.000113,0.006
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,642,trace,other_word, Comb,1.7e-05,0.0182,0.00012,0.0064
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,643,trace,other_word,ining,3e-06,0.0027,2.4e-05,0.0013
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,644,trace,other_word, these,4e-06,0.0037,1.3e-05,0.0007
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,645,trace,other_word, elements,5e-06,0.0053,1.8e-05,0.0009
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,646,trace,punct,",",2.2e-05,0.0235,2.5e-05,0.0013
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,647,trace,other_word, and,7e-06,0.0079,3.2e-05,0.0017
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,648,trace,other_word, considering,1.9e-05,0.02,5.1e-05,0.0027
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,649,trace,other_word, the,1e-06,0.0008,4.1e-05,0.0022
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,650,trace,punct, de,6e-06,0.0061,5.8e-05,0.0031
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,651,trace,other_word,pro,5e-06,0.0049,0.000298,0.0158
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,652,trace,other_word,ton,5e-06,0.0058,7.5e-05,0.004
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,653,trace,other_word,ated,1.1e-05,0.012,0.000108,0.0057
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,654,trace,other_word, state,7e-06,0.0071,5.8e-05,0.0031
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,655,trace,punct, of,0.0,0.0001,1.9e-05,0.001
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,656,trace,other_word, the,4e-06,0.004,4.1e-05,0.0022
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,657,trace,other_word, sulf,1.3e-05,0.0133,4e-05,0.0021
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,658,trace,FG_word,on,2e-06,0.002,3.6e-05,0.0019
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,659,trace,FG_word,ate,2e-06,0.0024,9.1e-05,0.0048
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,660,trace,other_word, group,8e-06,0.0084,8.2e-05,0.0044
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,661,trace,punct,",",2.5e-05,0.0269,6.3e-05,0.0033
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,662,trace,other_word, the,9e-06,0.0095,6.2e-05,0.0033
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,663,trace,punct, SM,2e-06,0.0017,8.9e-05,0.0047
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,664,trace,other_word,ILES,1.9e-05,0.0202,5.8e-05,0.0031
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,665,trace,other_word, string,5.3e-05,0.0561,5.1e-05,0.0027
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,666,trace,other_word, should,2e-06,0.0025,7.5e-05,0.004
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,667,trace,other_word, reflect,4e-06,0.0038,6.1e-05,0.0032
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,668,trace,other_word, the,7e-06,0.0077,4.6e-05,0.0025
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,669,trace,other_word, connectivity,1.3e-05,0.0135,5.9e-05,0.0032
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,670,trace,other_word, and,1.4e-05,0.0153,2.3e-05,0.0012
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,671,trace,other_word, stereo,6e-06,0.0064,7.3e-05,0.0039
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,672,trace,other_word,chemistry,7e-06,0.0073,2.9e-05,0.0016
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,673,trace,punct, of,5e-06,0.0051,1.8e-05,0.001
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,674,trace,other_word, the,1.2e-05,0.0129,3.8e-05,0.002
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,675,trace,other_word, molecule,2e-06,0.0018,8.1e-05,0.0043
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,676,trace,punct,".
",9e-05,0.0948,0.0002,0.0107
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,677,other,punct,</,0.000104,0.0,0.000216,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,678,other,other_word,think,5e-05,0.0,0.000233,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,679,other,punct,">
",0.000181,0.0,0.000122,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,680,other,punct,<,0.00011,0.0,0.000298,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,681,other,other_word,answer,0.000238,0.0,0.005646,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,682,other,punct,>C,0.000208,0.0,0.005829,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,683,answer,SMILES_frag,OC,0.000117,0.0,0.007996,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,684,answer,SMILES_frag,1,0.000241,0.0,0.007629,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,685,answer,SMILES_frag,=,0.000174,0.0,0.003647,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,686,answer,SMILES_frag,CC,1.1e-05,0.0,0.003311,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,687,answer,SMILES_frag,=,0.000329,0.0,0.001495,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,688,answer,SMILES_frag,CC,6.7e-05,0.0,0.003159,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,689,answer,SMILES_frag,2,0.000148,0.0,0.00531,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,690,answer,SMILES_frag,,6.7e-05,0.0,0.003052,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,691,answer,SMILES_frag,1,0.000158,0.0,0.005829,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,692,answer,SMILES_frag,C,0.000171,0.0,0.003326,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,693,answer,SMILES_frag,(=,0.00032,0.0,0.001213,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,694,answer,SMILES_frag,CN,0.000155,0.0,0.003113,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,695,answer,SMILES_frag,2,1.4e-05,0.0,0.004547,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,696,answer,SMILES_frag,),0.0001,0.0,0.004242,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,697,answer,SMILES_frag,C,9.2e-05,0.0,0.003265,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,698,answer,SMILES_frag,/C,0.000528,0.0,0.005676,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,699,answer,SMILES_frag,(=,0.00099,0.0,0.003357,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,700,answer,SMILES_frag,N,0.001189,0.0,0.00528,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,701,answer,SMILES_frag,/,3.1e-05,0.0,0.004395,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,702,answer,SMILES_frag,OS,0.000311,0.0,0.008362,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,703,answer,SMILES_frag,(=,6.7e-05,0.0,0.002304,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,704,answer,SMILES_frag,O,8.4e-05,0.0,0.003403,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,705,answer,SMILES_frag,)(,0.000155,0.0,0.001434,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,706,answer,SMILES_frag,=,3.6e-05,0.0,0.000973,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,707,answer,SMILES_frag,O,1.4e-05,0.0,0.00174,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,708,answer,SMILES_frag,)[,0.000159,0.0,0.001762,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,709,answer,SMILES_frag,O,0.000125,0.0,0.001137,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,710,answer,SMILES_frag,-,7e-06,0.0,0.003113,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,711,answer,SMILES_frag,])/,0.000394,0.0,0.005096,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,712,answer,SMILES_frag,S,0.000717,0.0,0.004883,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,713,answer,SMILES_frag,[C,5.8e-05,0.0,0.008057,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,714,answer,SMILES_frag,@,7e-06,0.0,0.005859,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,715,answer,SMILES_frag,H,1e-06,0.0,0.002411,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,716,answer,SMILES_frag,],1.1e-05,0.0,0.003769,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,717,answer,SMILES_frag,3,3e-05,0.0,0.022583,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,718,answer,SMILES_frag,[C,0.0,0.0,0.009338,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,719,answer,SMILES_frag,@@,1e-06,0.0,0.003998,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,720,answer,SMILES_frag,H,1e-06,0.0,0.002991,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,721,answer,SMILES_frag,],1e-06,0.0,0.003998,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,722,answer,SMILES_frag,([,1e-06,0.0,0.005859,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,723,answer,SMILES_frag,C,0.0,0.0,0.003098,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,724,answer,SMILES_frag,@,1e-06,0.0,0.002319,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,725,answer,SMILES_frag,H,0.0,0.0,0.002213,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,726,answer,SMILES_frag,],0.0,0.0,0.001892,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,727,answer,SMILES_frag,([,0.0,0.0,0.003372,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,728,answer,SMILES_frag,C,0.0,0.0,0.001785,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,729,answer,SMILES_frag,@@,1e-06,0.0,0.00267,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,730,answer,SMILES_frag,H,1e-06,0.0,0.002182,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,731,answer,SMILES_frag,],1e-06,0.0,0.001938,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,732,answer,SMILES_frag,([,0.0,0.0,0.003342,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,733,answer,SMILES_frag,C,0.0,0.0,0.001427,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,734,answer,SMILES_frag,@,1e-06,0.0,0.001297,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,735,answer,SMILES_frag,H,3e-06,0.0,0.001427,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,736,answer,SMILES_frag,](,1e-06,0.0,0.00148,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,737,answer,SMILES_frag,O,0.0,0.0,0.001801,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,738,answer,SMILES_frag,3,1e-06,0.0,0.003174,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,739,answer,SMILES_frag,),1e-06,0.0,0.001915,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,740,answer,SMILES_frag,CO,0.0,0.0,0.004211,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,741,answer,SMILES_frag,),0.0,0.0,0.002106,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,742,answer,SMILES_frag,O,0.0,0.0,0.001724,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,743,answer,SMILES_frag,),0.0,0.0,0.00209,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,744,answer,SMILES_frag,O,0.0,0.0,0.001366,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,745,answer,SMILES_frag,),0.0,0.0,0.000557,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,746,answer,SMILES_frag,O,0.0,0.0,0.000385,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,747,other,punct,</,0.0,0.0,0.0,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,748,other,other_word,answer,0.0,0.0,0.0,0.0
Chem-R-Faithful,cap2mol/er0,cap2mol,49859627,0.0,True,749,other,punct,>,0.0,0.0,0.0,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,0,other,other_word,<|begin_of_text|>,0.016396,0.0,0.59375,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,1,other,other_word,<|start_header_id|>,9.2e-05,0.0,1.5e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,2,other,other_word,system,0.000445,0.0,1.9e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,3,other,other_word,<|end_header_id|>,9.1e-05,0.0,6e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,4,other,space,"

",0.001592,0.0,7.2e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,5,other,other_word,Cut,3.4e-05,0.0,1.8e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,6,other,other_word,ting,0.000331,0.0,2.3e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,7,other,other_word, Knowledge,0.00112,0.0,7.1e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,8,other,other_word, Date,0.002211,0.0,5.4e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,9,other,punct,:,8.8e-05,0.0,3e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,10,other,other_word, December,0.000386,0.0,6.5e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,11,other,space, ,0.000641,0.0,6.3e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,12,other,position_digit,202,0.000474,0.0,4.8e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,13,other,position_digit,3,0.000699,0.0,0.000216,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,14,other,space,"
",0.001421,0.0,4.6e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,15,other,other_word,Today,0.000746,0.0,3e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,16,other,other_word, Date,0.002777,0.0,5.5e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,17,other,punct,:,0.00042,0.0,7.1e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,18,other,space, ,0.00047,0.0,5.8e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,19,other,position_digit,26,0.000605,0.0,9.1e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,20,other,other_word, Jul,0.002024,0.0,0.000444,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,21,other,space, ,0.001036,0.0,8.3e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,22,other,position_digit,202,0.000393,0.0,0.000174,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,23,other,position_digit,4,0.002454,0.0,0.000307,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,24,other,space,"

",0.000467,0.0,5.4e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,25,other,other_word,You,5e-05,0.0,7e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,26,other,other_word, are,0.000373,0.0,1e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,27,other,punct, an,0.000724,0.0,1.2e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,28,other,other_word, expert,8e-05,0.0,1.3e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,29,other,other_word, chem,0.000353,0.0,9.3e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,30,other,other_word,ist,0.000223,0.0,5.1e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,31,other,punct,.,0.000228,0.0,1.5e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,32,other,other_word,<|eot_id|>,0.000147,0.0,2.5e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,33,other,other_word,<|start_header_id|>,0.000318,0.0,0.000243,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,34,other,other_word,user,1.8e-05,0.0,1.5e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,35,other,other_word,<|end_header_id|>,4.9e-05,0.0,3.3e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,36,other,space,"

",0.00012,0.0,1.8e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,37,other,other_word,Your,7e-06,0.0,6e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,38,other,other_word, task,0.000196,0.0,5e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,39,other,punct, is,5.1e-05,0.0,3e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,40,other,punct, to,3.4e-05,0.0,2e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,41,other,other_word, solve,0.000227,0.0,5e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,42,other,other_word, the,0.000118,0.0,2e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,43,other,other_word, given,0.0004,0.0,1.2e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,44,other,other_word, problem,0.000467,0.0,6e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,45,other,other_word, step,0.000134,0.0,9e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,46,other,punct, by,0.000331,0.0,2.4e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,47,other,other_word, step,0.000244,0.0,1.6e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,48,other,punct,.,0.000446,0.0,3e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,49,other,other_word, You,0.00019,0.0,3e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,50,other,other_word, should,6.2e-05,0.0,3e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,51,other,other_word, put,4.5e-05,0.0,3e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,52,other,other_word, your,0.000138,0.0,6e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,53,other,other_word, reasoning,8.7e-05,0.0,9e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,54,other,punct, in,0.000493,0.0,4e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,55,other,punct, <,0.000369,0.0,6e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,56,other,other_word,think,7.3e-05,0.0,1.9e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,57,other,punct,>,0.000253,0.0,2.5e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,58,other,punct, </,7.1e-05,0.0,3e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,59,other,other_word,think,0.000354,0.0,1.7e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,60,other,punct,>,0.000255,0.0,5e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,61,other,other_word, tags,0.000353,0.0,1.6e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,62,other,punct,.,0.000196,0.0,5e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,63,other,other_word, The,0.000585,0.0,1.8e-05,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,64,other,other_word, final,0.000174,0.0,5e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,65,other,other_word, answer,1.3e-05,0.0,7e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,66,other,other_word, MUST,2.7e-05,0.0,3e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,67,other,punct, BE,4.8e-05,0.0,4e-06,0.0
Chem-R-Faithful,cap2mol/erpos,cap2mol,6913121,8.33,True,68,other,other_word, put,0.000328,0.0,2e-06,0.0
